species,event_date,lat,lon,coordinate_uncertainty_in_meters
Anguilla dieffenbachii,2004-04-23T00:00:00Z,-39.216133,174.276787,NA
Anguilla dieffenbachii,1999-05-28T00:00:00Z,-43.981951,168.60667,NA
Anguilla dieffenbachii,1999-05-24T00:00:00Z,-43.981951,168.60667,NA
Anguilla dieffenbachii,2000-02-04T00:00:00Z,-42.126289,171.835335,NA
Anguilla dieffenbachii,2000-02-04T00:00:00Z,-42.152592,171.854205,NA
Anguilla dieffenbachii,2004-04-22T00:00:00Z,-39.456134,173.867659,NA
Anguilla dieffenbachii,2000-02-04T00:00:00Z,-42.148029,171.848239,NA
Anguilla dieffenbachii,1999-05-20T00:00:00Z,-42.667178,171.256643,NA
Anguilla dieffenbachii,2004-04-22T00:00:00Z,-39.457044,173.866509,NA
Anguilla dieffenbachii,1999-03-12T00:00:00Z,-42.788681,170.981821,NA
Anguilla dieffenbachii,2000-02-04T00:00:00Z,-42.108323,171.839296,NA
Anguilla dieffenbachii,1999-06-23T00:00:00Z,-42.439416,171.201041,NA
Anguilla dieffenbachii,2000-01-27T00:00:00Z,-42.409839,171.267506,NA
Anguilla dieffenbachii,1999-05-03T00:00:00Z,-42.675019,171.12708,NA
Anguilla dieffenbachii,1999-03-17T00:00:00Z,-42.674979,171.124641,NA
Anguilla dieffenbachii,1999-05-18T00:00:00Z,-42.907933,170.808869,NA
Anguilla dieffenbachii,1999-03-15T00:00:00Z,-42.685634,171.170694,NA
Anguilla dieffenbachii,1999-03-12T00:00:00Z,-42.788659,170.980599,NA
Anguilla dieffenbachii,1982-01-25T00:00:00Z,-45.06346,169.762098,NA
Anguilla dieffenbachii,1982-01-25T00:00:00Z,-45.047655,169.712152,NA
Anguilla dieffenbachii,1979-04-02T00:00:00Z,-41.337421,174.761353,NA
Anguilla dieffenbachii,1999-02-25T00:00:00Z,-42.823338,171.224093,NA
Anguilla dieffenbachii,2004-03-31T00:00:00Z,-39.215245,174.275612,NA
Anguilla dieffenbachii,2003-09-22T00:00:00Z,-40.254076,175.304396,NA
Anguilla dieffenbachii,1981-10-23T00:00:00Z,-46.00867,170.100617,NA
Anguilla dieffenbachii,2001-03-14T00:00:00Z,-39.75421,176.030027,NA
Anguilla dieffenbachii,2003-09-22T00:00:00Z,-40.272272,175.295608,NA
Anguilla dieffenbachii,2004-12-16T00:00:00Z,-39.215245,174.275612,NA
Anguilla dieffenbachii,2000-08-09T00:00:00Z,-39.893959,175.052355,NA
Anguilla dieffenbachii,2004-01-14T00:00:00Z,-39.457044,173.866509,NA
Anguilla dieffenbachii,1981-10-23T00:00:00Z,-46.031134,170.062017,NA
Anguilla dieffenbachii,2003-01-07T00:00:00Z,-36.889813,174.528221,NA
Anguilla dieffenbachii,2003-01-07T00:00:00Z,-36.888928,174.527079,NA
Anguilla dieffenbachii,2004-01-14T00:00:00Z,-40.121328,176.052263,NA
Anguilla dieffenbachii,2004-01-14T00:00:00Z,-40.247462,176.019138,NA
Anguilla dieffenbachii,2004-01-12T00:00:00Z,-40.204757,176.066597,NA
Anguilla dieffenbachii,2004-01-13T00:00:00Z,-40.159405,176.009345,NA
Anguilla dieffenbachii,2004-01-14T00:00:00Z,-40.243923,176.016628,NA
Anguilla dieffenbachii,2003-01-07T00:00:00Z,-36.888993,174.522593,NA
Anguilla dieffenbachii,2004-01-14T00:00:00Z,-40.134861,176.051697,NA
Anguilla dieffenbachii,2004-01-07T00:00:00Z,-40.117214,176.268063,NA
Anguilla dieffenbachii,2004-01-08T00:00:00Z,-40.134844,176.250124,NA
Anguilla dieffenbachii,2004-01-13T00:00:00Z,-40.18269,176.04915,NA
Anguilla dieffenbachii,2001-10-01T00:00:00Z,-39.043968,174.118703,NA
Anguilla dieffenbachii,2004-01-12T00:00:00Z,-40.228274,176.09705400000001,NA
Anguilla dieffenbachii,2004-01-08T00:00:00Z,-40.119709,176.243531,NA
Anguilla dieffenbachii,2004-01-07T00:00:00Z,-40.122281,176.280046,NA
Anguilla dieffenbachii,2004-01-07T00:00:00Z,-40.133424,176.204266,NA
Anguilla dieffenbachii,2004-01-09T00:00:00Z,-40.240875,176.09763,NA
Anguilla dieffenbachii,1994-12-15T00:00:00Z,-42.476503,171.524714,NA
Anguilla dieffenbachii,2003-12-23T00:00:00Z,-40.092544,176.248103,NA
Anguilla dieffenbachii,2003-12-22T00:00:00Z,-40.104533000000004,176.173563,NA
Anguilla dieffenbachii,2003-12-18T00:00:00Z,-40.186143,176.122154,NA
Anguilla dieffenbachii,2004-01-07T00:00:00Z,-40.089777,176.185781,NA
Anguilla dieffenbachii,2003-12-18T00:00:00Z,-40.154121,176.106588,NA
Anguilla dieffenbachii,1994-12-15T00:00:00Z,-42.457617,171.526378,NA
Anguilla dieffenbachii,1999-11-04T00:00:00Z,-41.255676,173.742384,NA
Anguilla dieffenbachii,1999-11-04T00:00:00Z,-41.28075,173.764155,NA
Anguilla dieffenbachii,1999-11-04T00:00:00Z,-41.236499,173.78273,NA
Anguilla dieffenbachii,2003-12-22T00:00:00Z,-40.137547,176.152796,NA
Anguilla dieffenbachii,1999-12-16T00:00:00Z,-41.472467,173.902878,NA
Anguilla dieffenbachii,1999-07-21T00:00:00Z,-41.297596,173.12911,NA
Anguilla dieffenbachii,1999-11-04T00:00:00Z,-41.254768,173.743567,NA
Anguilla dieffenbachii,1994-12-15T00:00:00Z,-42.456717,171.5264,NA
Anguilla dieffenbachii,1999-07-12T00:00:00Z,-41.294272,174.189402,NA
Anguilla dieffenbachii,1999-10-29T00:00:00Z,-40.683926,172.426471,NA
Anguilla dieffenbachii,1999-10-28T00:00:00Z,-40.719768,172.598945,NA
Anguilla dieffenbachii,1999-10-02T00:00:00Z,-41.278393,173.292607,NA
Anguilla dieffenbachii,1999-08-02T00:00:00Z,-40.657123,172.470445,NA
Anguilla dieffenbachii,1994-12-14T00:00:00Z,-42.425796,171.502827,NA
Anguilla dieffenbachii,1999-03-17T00:00:00Z,-40.866327,173.034568,NA
Anguilla dieffenbachii,1994-12-14T00:00:00Z,-42.420972,171.478639,NA
Anguilla dieffenbachii,1999-03-13T00:00:00Z,-40.790707,172.212313,NA
Anguilla dieffenbachii,1999-03-10T00:00:00Z,-40.886134,173.045258,NA
Anguilla dieffenbachii,1999-03-18T00:00:00Z,-40.929357,173.047663,NA
Anguilla dieffenbachii,1999-03-16T00:00:00Z,-40.867227,173.033382,NA
Anguilla dieffenbachii,1994-12-14T00:00:00Z,-42.420072,171.478661,NA
Anguilla dieffenbachii,1999-03-12T00:00:00Z,-41.18959,173.066919,NA
Anguilla dieffenbachii,2003-12-18T00:00:00Z,-40.20623,176.112501,NA
Anguilla dieffenbachii,1999-02-23T00:00:00Z,-40.971682,173.041754,NA
Anguilla dieffenbachii,2003-12-17T00:00:00Z,-40.370152,176.048182,NA
Anguilla dieffenbachii,2001-05-08T00:00:00Z,-38.427323,176.780551,NA
Anguilla dieffenbachii,2001-03-07T00:00:00Z,-37.611837,175.909886,NA
Anguilla dieffenbachii,1999-02-24T00:00:00Z,-40.957275,173.040557,NA
Anguilla dieffenbachii,1994-12-14T00:00:00Z,-42.428254,171.484538,NA
Anguilla dieffenbachii,2001-05-08T00:00:00Z,-38.386446,176.762318,NA
Anguilla dieffenbachii,1999-02-17T00:00:00Z,-41.101342,172.938268,NA
Anguilla dieffenbachii,2001-05-08T00:00:00Z,-38.394698,176.758175,NA
Anguilla dieffenbachii,2001-03-07T00:00:00Z,-37.577387,175.882415,NA
Anguilla dieffenbachii,1999-08-26T00:00:00Z,-37.601694,175.918534,NA
Anguilla dieffenbachii,2001-03-07T00:00:00Z,-37.558935,175.898652,NA
Anguilla dieffenbachii,1999-02-11T00:00:00Z,-37.877446,177.604712,NA
Anguilla dieffenbachii,1999-08-26T00:00:00Z,-37.599081,175.915027,NA
Anguilla dieffenbachii,1999-08-26T00:00:00Z,-37.596066,175.892241,NA
Anguilla dieffenbachii,1994-12-13T00:00:00Z,-42.428254,171.484538,NA
Anguilla dieffenbachii,1999-02-10T00:00:00Z,-37.906421,177.602026,NA
Anguilla dieffenbachii,2001-03-07T00:00:00Z,-37.561666,175.897631,NA
Anguilla dieffenbachii,1978-09-14T00:00:00Z,-39.3263,174.172167,NA
Anguilla dieffenbachii,1998-03-01T00:00:00Z,-35.975806,174.342715,NA
Anguilla dieffenbachii,1999-12-08T00:00:00Z,-37.674467,176.192647,NA
Anguilla dieffenbachii,1999-01-18T00:00:00Z,-37.102135,175.851934,NA
Anguilla dieffenbachii,1994-12-12T00:00:00Z,-42.437863,171.530493,NA
Anguilla dieffenbachii,1998-03-01T00:00:00Z,-36.020682,174.356921,NA
Anguilla dieffenbachii,1998-03-01T00:00:00Z,-36.020696,174.355812,NA
Anguilla dieffenbachii,1994-12-13T00:00:00Z,-42.416308,171.466602,NA
Anguilla dieffenbachii,1999-01-18T00:00:00Z,-37.046323,175.848577,NA
Anguilla dieffenbachii,1994-12-13T00:00:00Z,-42.399676,171.435428,NA
Anguilla dieffenbachii,1999-01-19T00:00:00Z,-37.101195,175.818129,NA
Anguilla dieffenbachii,1998-03-01T00:00:00Z,-36.072586,174.450107,NA
Anguilla dieffenbachii,2003-12-16T00:00:00Z,-40.249824,175.962793,NA
Anguilla dieffenbachii,2003-12-17T00:00:00Z,-40.384397,176.054717,NA
Anguilla dieffenbachii,1994-12-12T00:00:00Z,-42.436963,171.530514,NA
Anguilla dieffenbachii,2003-12-16T00:00:00Z,-40.217148,175.971943,NA
Anguilla dieffenbachii,2003-12-09T00:00:00Z,-40.295258,176.01774,NA
Anguilla dieffenbachii,2003-12-17T00:00:00Z,-40.332468,176.007626,NA
Anguilla dieffenbachii,2003-12-17T00:00:00Z,-40.349977,176.02725,NA
Anguilla dieffenbachii,2003-12-15T00:00:00Z,-40.207272,176.039678,NA
Anguilla dieffenbachii,2003-12-05T00:00:00Z,-39.890169,175.710827,NA
Anguilla dieffenbachii,2003-12-15T00:00:00Z,-40.209134,176.037411,NA
Anguilla dieffenbachii,1994-12-12T00:00:00Z,-42.479541,171.482071,NA
Anguilla dieffenbachii,2003-12-15T00:00:00Z,-40.3023,175.919191,NA
Anguilla dieffenbachii,2003-12-09T00:00:00Z,-40.310958,176.003138,NA
Anguilla dieffenbachii,2003-12-05T00:00:00Z,-40.069056,175.491608,NA
Anguilla dieffenbachii,2003-12-09T00:00:00Z,-40.322873,175.995427,NA
Anguilla dieffenbachii,2003-12-04T00:00:00Z,-39.870993,175.683164,NA
Anguilla dieffenbachii,2000-04-24T00:00:00Z,-38.53217,175.010688,NA
Anguilla dieffenbachii,2000-04-24T00:00:00Z,-38.550923,174.96992,NA
Anguilla dieffenbachii,2000-04-23T00:00:00Z,-38.624202,174.901944,NA
Anguilla dieffenbachii,2000-04-23T00:00:00Z,-38.557681,174.892067,NA
Anguilla dieffenbachii,2000-04-24T00:00:00Z,-38.551844,174.968799,NA
Anguilla dieffenbachii,2003-12-04T00:00:00Z,-39.949346,175.646447,NA
Anguilla dieffenbachii,2003-12-01T00:00:00Z,-40.254669,175.319704,NA
Anguilla dieffenbachii,2000-04-23T00:00:00Z,-38.590401,174.875745,NA
Anguilla dieffenbachii,2001-03-14T00:00:00Z,-38.473048,174.721219,NA
Anguilla dieffenbachii,2001-03-14T00:00:00Z,-38.468881,174.699335,NA
Anguilla dieffenbachii,1994-12-11T00:00:00Z,-42.457989,171.486245,NA
Anguilla dieffenbachii,2001-03-13T00:00:00Z,-38.424564,174.709688,NA
Anguilla dieffenbachii,2001-03-15T00:00:00Z,-38.484436,174.742143,NA
Anguilla dieffenbachii,2001-03-13T00:00:00Z,-38.431824,174.706433,NA
Anguilla dieffenbachii,2003-01-28T00:00:00Z,-38.379079,174.678785,NA
Anguilla dieffenbachii,2001-03-15T00:00:00Z,-38.465824,174.722183,NA
Anguilla dieffenbachii,2000-04-24T00:00:00Z,-38.549057,175.023806,NA
Anguilla dieffenbachii,2003-01-28T00:00:00Z,-38.377538,174.661575,NA
Anguilla dieffenbachii,2004-01-21T00:00:00Z,-37.891919,176.373131,NA
Anguilla dieffenbachii,2001-03-13T00:00:00Z,-38.426277,174.715459,NA
Anguilla dieffenbachii,2001-03-15T00:00:00Z,-38.485149,174.696301,NA
Anguilla dieffenbachii,2001-03-15T00:00:00Z,-38.477229,174.74196,NA
Anguilla dieffenbachii,1998-12-04T00:00:00Z,-36.862649,174.713805,NA
Anguilla dieffenbachii,2004-01-21T00:00:00Z,-37.92904,176.36807,NA
Anguilla dieffenbachii,2004-01-19T00:00:00Z,-37.925012,176.351942,NA
Anguilla dieffenbachii,2001-03-15T00:00:00Z,-38.45397,174.731053,NA
Anguilla dieffenbachii,2004-01-19T00:00:00Z,-37.897898,176.354072,NA
Anguilla dieffenbachii,1999-02-04T00:00:00Z,-36.962422,174.942046,NA
Anguilla dieffenbachii,1998-12-04T00:00:00Z,-36.873388,174.718559,NA
Anguilla dieffenbachii,1999-02-04T00:00:00Z,-36.947066,174.943864,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.882798,174.450653,NA
Anguilla dieffenbachii,2004-01-22T00:00:00Z,-37.913699,176.368478,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.870821,174.469466,NA
Anguilla dieffenbachii,1998-12-15T00:00:00Z,-36.737508,174.705101,NA
Anguilla dieffenbachii,1999-02-18T00:00:00Z,-34.444502,172.723041,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.114466,175.102737,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.866758,174.501906,NA
Anguilla dieffenbachii,1998-11-25T00:00:00Z,-36.866199,174.717258,NA
Anguilla dieffenbachii,1998-11-25T00:00:00Z,-36.873406,174.717438,NA
Anguilla dieffenbachii,1999-02-15T00:00:00Z,-35.208567,173.227252,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.205777,175.088581,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-35.160649,173.263171,NA
Anguilla dieffenbachii,1999-02-17T00:00:00Z,-34.483258,172.736125,NA
Anguilla dieffenbachii,1999-02-05T00:00:00Z,-35.122434,173.845408,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.129191,175.133575,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.965667,175.242061,NA
Anguilla dieffenbachii,2003-01-28T00:00:00Z,-38.387134,174.682418,NA
Anguilla dieffenbachii,1999-02-05T00:00:00Z,-35.039682,173.470581,NA
Anguilla dieffenbachii,2003-01-29T00:00:00Z,-38.426165,174.663906,NA
Anguilla dieffenbachii,2003-01-29T00:00:00Z,-38.427793,174.675401,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.994985,175.128369,NA
Anguilla dieffenbachii,2001-02-22T00:00:00Z,-36.960012,174.8218,NA
Anguilla dieffenbachii,2001-05-17T00:00:00Z,-36.762984,174.690048,NA
Anguilla dieffenbachii,2001-02-27T00:00:00Z,-36.907205,174.904591,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.986601,175.187668,NA
Anguilla dieffenbachii,2001-04-11T00:00:00Z,-36.607245,174.678412,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-36.982691,175.247098,NA
Anguilla dieffenbachii,2003-10-16T00:00:00Z,-36.296387,174.728775,NA
Anguilla dieffenbachii,2003-10-16T00:00:00Z,-36.294603,174.727618,NA
Anguilla dieffenbachii,2001-05-17T00:00:00Z,-36.763867,174.69119,NA
Anguilla dieffenbachii,2003-10-16T00:00:00Z,-36.293756,174.724256,NA
Anguilla dieffenbachii,2003-09-18T00:00:00Z,-36.288889,174.690736,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.046139,175.273865,NA
Anguilla dieffenbachii,2001-01-08T00:00:00Z,-44.234627,170.09154,NA
Anguilla dieffenbachii,2003-09-18T00:00:00Z,-36.289755,174.692984,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.042208,175.289481,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.088033,175.296598,NA
Anguilla dieffenbachii,1999-01-14T00:00:00Z,-46.216442,166.777353,NA
Anguilla dieffenbachii,2003-04-15T00:00:00Z,-37.352459,175.864249,NA
Anguilla dieffenbachii,1999-01-17T00:00:00Z,-46.202561,166.80487,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.135778,175.165301,NA
Anguilla dieffenbachii,2003-04-15T00:00:00Z,-37.345079,175.870727,NA
Anguilla dieffenbachii,2003-06-12T00:00:00Z,-36.281806,174.682771,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.103379,175.252082,NA
Anguilla dieffenbachii,2003-05-28T00:00:00Z,-36.687451,174.7352,NA
Anguilla dieffenbachii,2003-03-26T00:00:00Z,-37.401036,175.86847,NA
Anguilla dieffenbachii,2000-12-14T00:00:00Z,-41.10496,173.020408,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.105283,175.157606,NA
Anguilla dieffenbachii,2003-03-26T00:00:00Z,-37.384795,175.868944,NA
Anguilla dieffenbachii,2002-03-18T00:00:00Z,-36.916569,175.03394,NA
Anguilla dieffenbachii,2000-12-14T00:00:00Z,-41.330787,173.216381,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.05619,175.086366,NA
Anguilla dieffenbachii,2000-09-22T00:00:00Z,-41.288658,173.006127,NA
Anguilla dieffenbachii,2000-12-14T00:00:00Z,-41.190497,173.053807,NA
Anguilla dieffenbachii,2000-09-12T00:00:00Z,-41.231912,173.068152,NA
Anguilla dieffenbachii,2000-09-12T00:00:00Z,-41.22651,173.065761,NA
Anguilla dieffenbachii,2000-09-29T00:00:00Z,-41.171597,173.004933,NA
Anguilla dieffenbachii,2000-10-03T00:00:00Z,-41.257127,173.063403,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-41.030218,172.975199,NA
Anguilla dieffenbachii,2000-09-12T00:00:00Z,-41.219305,173.06814,NA
Anguilla dieffenbachii,2000-10-02T00:00:00Z,-41.278732,173.074165,NA
Anguilla dieffenbachii,2000-09-22T00:00:00Z,-41.248137,172.998968,NA
Anguilla dieffenbachii,1999-02-11T00:00:00Z,-41.032879,172.901469,NA
Anguilla dieffenbachii,2000-09-05T00:00:00Z,-41.150886,173.000167,NA
Anguilla dieffenbachii,2000-10-03T00:00:00Z,-41.244513,173.077708,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.12481,175.217871,NA
Anguilla dieffenbachii,1999-02-09T00:00:00Z,-40.986097,172.988288,NA
Anguilla dieffenbachii,2000-08-24T00:00:00Z,-41.153588,172.996593,NA
Anguilla dieffenbachii,1999-02-10T00:00:00Z,-41.011306,172.968074,NA
Anguilla dieffenbachii,1998-01-05T00:00:00Z,-40.957276,173.036993,NA
Anguilla dieffenbachii,1999-02-09T00:00:00Z,-40.979793,172.987101,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.111232,175.175797,NA
Anguilla dieffenbachii,1998-11-19T00:00:00Z,-41.128201,174.039907,NA
Anguilla dieffenbachii,1998-11-18T00:00:00Z,-42.279291,173.769851,NA
Anguilla dieffenbachii,1999-02-09T00:00:00Z,-40.979788,172.963336,NA
Anguilla dieffenbachii,1998-11-19T00:00:00Z,-41.282267,174.032788,NA
Anguilla dieffenbachii,1998-11-19T00:00:00Z,-41.157853,174.047523,NA
Anguilla dieffenbachii,1998-11-18T00:00:00Z,-42.391526,173.672818,NA
Anguilla dieffenbachii,1998-11-18T00:00:00Z,-42.390605,173.676452,NA
Anguilla dieffenbachii,1998-11-19T00:00:00Z,-41.170073,174.089432,NA
Anguilla dieffenbachii,1998-09-19T00:00:00Z,-41.114739,173.928947,NA
Anguilla dieffenbachii,1998-11-18T00:00:00Z,-42.37708,173.679953,NA
Anguilla dieffenbachii,2003-03-19T00:00:00Z,-41.388426,172.802867,NA
Anguilla dieffenbachii,1998-11-17T00:00:00Z,-42.416055,173.63298,NA
Anguilla dieffenbachii,2003-03-19T00:00:00Z,-41.095955,172.981124,NA
Anguilla dieffenbachii,2002-03-22T00:00:00Z,-41.448886,173.924097,NA
Anguilla dieffenbachii,2001-07-03T00:00:00Z,-41.310202,173.130328,NA
Anguilla dieffenbachii,2001-07-03T00:00:00Z,-41.358842,173.114884,NA
Anguilla dieffenbachii,2002-03-21T00:00:00Z,-41.508237,173.934517,NA
Anguilla dieffenbachii,2002-03-20T00:00:00Z,-41.507191,173.952471,NA
Anguilla dieffenbachii,2001-07-03T00:00:00Z,-41.328218,173.123195,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.104271,175.163202,NA
Anguilla dieffenbachii,2002-03-20T00:00:00Z,-41.505439,173.946456,NA
Anguilla dieffenbachii,2002-03-19T00:00:00Z,-41.477487000000004,173.950843,NA
Anguilla dieffenbachii,2002-03-19T00:00:00Z,-41.484927,174.028791,NA
Anguilla dieffenbachii,1999-12-16T00:00:00Z,-41.445022,173.956357,NA
Anguilla dieffenbachii,1998-06-11T00:00:00Z,-41.747778,171.498461,NA
Anguilla dieffenbachii,1998-05-22T00:00:00Z,-41.658863,171.82111,NA
Anguilla dieffenbachii,1998-05-22T00:00:00Z,-41.65715,171.829545,NA
Anguilla dieffenbachii,1999-03-10T00:00:00Z,-36.522013,175.335232,NA
Anguilla dieffenbachii,1998-05-21T00:00:00Z,-41.668715,171.816124,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.592054,175.470566,NA
Anguilla dieffenbachii,1998-03-03T00:00:00Z,-42.241646,171.535111,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.603015,175.464238,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.524195,175.481618,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.523865,175.496127,NA
Anguilla dieffenbachii,1999-03-08T00:00:00Z,-36.533056,175.448415,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.570184,175.480984,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.524918,175.489462,NA
Anguilla dieffenbachii,1999-03-08T00:00:00Z,-36.543338,175.47223,NA
Anguilla dieffenbachii,1999-03-08T00:00:00Z,-36.582465,175.495943,NA
Anguilla dieffenbachii,1999-03-09T00:00:00Z,-36.57744,175.479001,NA
Anguilla dieffenbachii,1994-12-10T00:00:00Z,-42.45524,171.482664,NA
Anguilla dieffenbachii,1994-12-10T00:00:00Z,-42.45614,171.482642,NA
Anguilla dieffenbachii,1999-02-18T00:00:00Z,-40.045479,176.190743,NA
Anguilla dieffenbachii,1999-02-18T00:00:00Z,-40.05314,176.239186,NA
Anguilla dieffenbachii,1999-03-08T00:00:00Z,-36.536759000000004,175.444074,NA
Anguilla dieffenbachii,1999-02-18T00:00:00Z,-40.055203,176.229901,NA
Anguilla dieffenbachii,1999-02-17T00:00:00Z,-40.039696,176.171712,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-40.360687,175.961765,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-40.092581,176.278614,NA
Anguilla dieffenbachii,1999-02-17T00:00:00Z,-40.338179,175.817118,NA
Anguilla dieffenbachii,1978-09-13T00:00:00Z,-39.548504,174.56708,NA
Anguilla dieffenbachii,1999-02-17T00:00:00Z,-40.030405,176.149004,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-40.293027,176.034116,NA
Anguilla dieffenbachii,1999-02-10T00:00:00Z,-40.660988,175.575115,NA
Anguilla dieffenbachii,1999-02-10T00:00:00Z,-40.689497,175.548989,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-40.191026,176.206985,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-40.240432,176.114072,NA
Anguilla dieffenbachii,1999-02-10T00:00:00Z,-40.700429,175.543487,NA
Anguilla dieffenbachii,1998-11-13T00:00:00Z,-40.270246,175.521382,NA
Anguilla dieffenbachii,1999-08-25T00:00:00Z,-37.514863,175.894585,NA
Anguilla dieffenbachii,1999-02-16T00:00:00Z,-40.145042,176.24004299999999,NA
Anguilla dieffenbachii,1998-11-13T00:00:00Z,-40.225976,175.526782,NA
Anguilla dieffenbachii,1998-11-13T00:00:00Z,-40.155824,175.601669,NA
Anguilla dieffenbachii,1998-11-13T00:00:00Z,-40.17857,175.591971,NA
Anguilla dieffenbachii,1994-12-09T00:00:00Z,-42.437173,171.478243,NA
Anguilla dieffenbachii,1998-11-12T00:00:00Z,-40.210902,175.596736,NA
Anguilla dieffenbachii,1999-02-01T00:00:00Z,-37.038432,175.658203,NA
Anguilla dieffenbachii,1999-02-10T00:00:00Z,-40.68407,175.549966,NA
Anguilla dieffenbachii,1998-11-13T00:00:00Z,-40.169589,175.509406,NA
Anguilla dieffenbachii,1998-11-12T00:00:00Z,-40.129518,175.648788,NA
Anguilla dieffenbachii,1999-08-25T00:00:00Z,-37.500949,175.874779,NA
Anguilla dieffenbachii,1999-08-25T00:00:00Z,-37.502779,175.873722,NA
Anguilla dieffenbachii,1998-11-12T00:00:00Z,-40.24555,175.538098,NA
Anguilla dieffenbachii,1998-11-12T00:00:00Z,-40.089634,175.658962,NA
Anguilla dieffenbachii,1998-11-12T00:00:00Z,-40.181473,175.501624,NA
Anguilla dieffenbachii,1999-08-25T00:00:00Z,-37.513933,175.895679,NA
Anguilla dieffenbachii,1998-11-21T00:00:00Z,-37.86652,176.694969,NA
Anguilla dieffenbachii,2000-11-29T00:00:00Z,-41.825848,174.16298,NA
Anguilla dieffenbachii,1998-04-07T00:00:00Z,-37.914233,176.77941,NA
Anguilla dieffenbachii,1998-04-22T00:00:00Z,-37.928926,176.851921,NA
Anguilla dieffenbachii,2000-05-26T00:00:00Z,-41.63241,172.787691,NA
Anguilla dieffenbachii,2000-11-28T00:00:00Z,-41.807121,174.144593,NA
Anguilla dieffenbachii,2000-08-04T00:00:00Z,-41.308245,173.231833,NA
Anguilla dieffenbachii,2000-11-28T00:00:00Z,-41.820434,174.164087,NA
Anguilla dieffenbachii,2000-11-29T00:00:00Z,-41.815981,174.159193,NA
Anguilla dieffenbachii,2000-05-23T00:00:00Z,-41.262398,172.822353,NA
Anguilla dieffenbachii,2000-11-28T00:00:00Z,-41.795801,174.104686,NA
Anguilla dieffenbachii,2000-11-28T00:00:00Z,-41.84546,174.182598,NA
Anguilla dieffenbachii,2000-11-28T00:00:00Z,-41.811575,174.149486,NA
Anguilla dieffenbachii,2000-05-23T00:00:00Z,-41.32093,172.824577,NA
Anguilla dieffenbachii,2000-05-26T00:00:00Z,-41.763127,172.896676,NA
Anguilla dieffenbachii,2000-05-26T00:00:00Z,-41.670361,172.874023,NA
Anguilla dieffenbachii,2000-06-25T00:00:00Z,-43.465737,172.598228,NA
Anguilla dieffenbachii,2000-05-26T00:00:00Z,-41.563217,172.877843,NA
Anguilla dieffenbachii,2000-03-10T00:00:00Z,-41.38514,173.774934,NA
