gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
3901980455																										5c8ae692-e012-4e9b-9a94-212a7468f1e4										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	5c8ae692-e012-4e9b-9a94-212a7468f1e4	C5260		Aldrich, F.		1											PRESENT							167-36												1936-11-19T00:00:00				1936	11	19		Freshwater										OCEANIA				AU	Western Australia												-33.9	115.1	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:23.747Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:23.747Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.4_1	Augusta-Margaret River			CR	
3901980209																										a6f20df4-ec72-41ba-8c63-8641a8cdbb1f										CC_BY_4_0			1997-06-26T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	a6f20df4-ec72-41ba-8c63-8641a8cdbb1f	C219		Shenton, C.E.		1			FEMALE								PRESENT							4561-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:39.566Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:39.566Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901980023																										a435f93b-4301-4d2f-ad97-e8c93ec9df70										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	a435f93b-4301-4d2f-ad97-e8c93ec9df70	C50406		Carrier;, D.;Williams;, H.													PRESENT																			1962-12-27T00:00:00				1962	12	27		Freshwater										OCEANIA				AU	Western Australia												-33.8	116.0	10000.0																																			Bathgate, D.G.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:32.184Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:32.184Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.41_1	Donnybrook-Balingup			CR	
3901979476																										9bdf32ab-46f9-4805-bd5e-21a70f27dda2										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	9bdf32ab-46f9-4805-bd5e-21a70f27dda2	C6334		Thompson, J.A.		1											PRESENT							219-47												1947-05-01T00:00:00				1947	5	1		Freshwater										OCEANIA				AU	Western Australia												-35.0	117.4	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:39.319Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:39.319Z	2023-01-08T06:32:12.837Z	false										CR	
3901972465																										ce1e7d8f-ab12-4969-89d7-efb536cb5fcf										CC_BY_4_0			1997-06-26T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	ce1e7d8f-ab12-4969-89d7-efb536cb5fcf	C213		Shenton, C.E.		1			FEMALE								PRESENT							4555-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:46.999Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:46.999Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901972374																										cc9c9455-db97-4915-bca3-1a78c1248aea										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	cc9c9455-db97-4915-bca3-1a78c1248aea	C229		Shenton, C.E.					MALE								PRESENT							4573-11												1911-09-21T00:00:00				1911	9	21		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:48.235Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:48.235Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901971753																										9095b4da-71bf-46d2-b8cd-bf9c3ac41e91										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	9095b4da-71bf-46d2-b8cd-bf9c3ac41e91	C209		Shenton, C.E.													PRESENT							4551-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:29.413Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:29.413Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901970494																										b8ce5045-1f76-4d67-82a9-201117d9d849										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	b8ce5045-1f76-4d67-82a9-201117d9d849	C20117		Coy, N.		1											PRESENT							95-90												1990-03-05T00:00:00				1990	3	5		Freshwater	n									OCEANIA				AU	Western Australia												-34.9	118.2	10000.0																																			Morgan, G.J.		1990-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:42.477Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:42.477Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.1_1	Albany			CR	
3901970004																										53d12c94-cd01-47d1-8bfa-423a958423d0										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	53d12c94-cd01-47d1-8bfa-423a958423d0	C13924		Austin, C.M.		7											PRESENT							177-85												1981-05-17T00:00:00				1981	5	17		Freshwater										OCEANIA				AU	Western Australia												-34.4	115.7	10000.0																																			Austin, C.M.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:24.231Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:24.231Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.90_1	Nannup			CR	
3901969009																										27ed44b4-7e78-4c27-94d5-b0775e1c534e										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	27ed44b4-7e78-4c27-94d5-b0775e1c534e	C5275		Buckingham		1			FEMALE								PRESENT							185-36												1936-12-02T00:00:00				1936	12	2		Freshwater										OCEANIA				AU	Western Australia												-34.4	116.1	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:09.846Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:09.846Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901968215																										ed6697ce-a6e2-4f7e-9e7d-df552ab45ce6										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	ed6697ce-a6e2-4f7e-9e7d-df552ab45ce6	C290		Brockman, W.L.		1			FEMALE								PRESENT							4689-11												1911-12-14T00:00:00				1911	12	14		Freshwater										OCEANIA				AU	Western Australia												-34.4	116.3	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:43.094Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:43.094Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901966393																										acb8f2c8-b4cd-44e8-90c4-609e74345a8b										CC_BY_4_0			1997-06-26T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	acb8f2c8-b4cd-44e8-90c4-609e74345a8b	C217		Shenton, C.E.		1			FEMALE								PRESENT							4559-11												1911-09-12T00:00:00				1911	9	12		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:41:34.957Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:41:34.957Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901963648																										80303d0b-11a5-46cb-8413-c747c7b3a92e										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	80303d0b-11a5-46cb-8413-c747c7b3a92e	C286		Brockman, W.L.					MALE								PRESENT							4685-11												1911-12-14T00:00:00				1911	12	14		Freshwater										OCEANIA				AU	Western Australia												-34.4	116.3	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:34.192Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:34.192Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901963518																										7e61e732-dcf0-4b3a-9f8f-4b4ecdbf3850										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	7e61e732-dcf0-4b3a-9f8f-4b4ecdbf3850	C235		Shenton, C.E.		1			FEMALE								PRESENT							4579-11												1911-09-21T00:00:00				1911	9	21		Freshwater										OCEANIA				AU	Western Australia												-32.8	115.7	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:31.757Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:31.757Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.128_1	Waroona			CR	
3901963192																										b48c22a6-c560-4d79-adfb-4e123cd96d0c										CC_BY_4_0			1997-06-27T00:00:00Z															PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	b48c22a6-c560-4d79-adfb-4e123cd96d0c	C289		Brockman, W.L.					MALE								PRESENT							4988-11												1911-12-14T00:00:00				1911	12	14		Freshwater										OCEANIA				AU	Western Australia												-34.4	116.3	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:44.482Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:44.482Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901962165																										476b4f18-2df2-479d-93ed-f3f3abe01cac										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	476b4f18-2df2-479d-93ed-f3f3abe01cac	C6490		Clark, E.		1											PRESENT							27-50												1950-03-01T00:00:00				1950	3			Freshwater										OCEANIA				AU	Western Australia												-32.0	115.9	10000.0																																																https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:20.868Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:20.868Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.122_1	Victoria Park			CR	
3901961930																										43ec0108-c46c-4eee-a1b5-8ca4f9b94e24										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	43ec0108-c46c-4eee-a1b5-8ca4f9b94e24	C13926		Austin, C.M.		6											PRESENT							179-85												1982-08-13T00:00:00				1982	8	13		Freshwater										OCEANIA				AU	Western Australia												-34.9	116.5	10000.0																																			Austin, C.M.													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:40:20.324Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:40:20.324Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.74_1	Manjimup			CR	
3901960409																										104fd153-6509-4f1f-82ff-c63e3295197d										CC_BY_4_0																		PhysicalObject					WAM	CRUST			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{theatened_status: Critically Endangered, tribe:  }	104fd153-6509-4f1f-82ff-c63e3295197d	C15412		Webb;, W.;, J.		1											PRESENT							1977-85												1970-01-01T00:00:00				1970	1	1		Freshwater										OCEANIA				AU	Western Australia												-31.9	116.0	10000.0																																			George, R.W.		1985-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			7c93d290-6c8b-11de-8226-b8a03c50a862	AU	2023-01-13T09:39:57.994Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-13T09:39:57.994Z	2023-01-08T06:32:12.837Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.116_1	Swan			CR	
